"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"DRF15","OUT010",536.246083783373
"FDV27","OUT027",2924.09887509689
"NCJ06","OUT049",1973.93883200186
"FDN02","OUT018",2982.1378270426
"FDQ51","OUT049",926.777754666156
"FDQ07","OUT017",3667.00993775854
"FDS45","OUT049",1808.06260799302
"NCJ06","OUT045",1823.57992483444
"FDD36","OUT035",2027.08413617123
"FDY25","OUT045",2856.48330075747
"FDU52","OUT046",2486.15520063668
"DRK47","OUT017",3667.99304182327
"NCL30","OUT017",2108.09714268162
"FDN22","OUT035",4135.60169874743
"NCF30","OUT027",3409.53957135678
"FDK03","OUT035",4228.72647901342
"FDT45","OUT017",1010.08838284552
"NCC54","OUT027",5196.28625132253
"FDP08","OUT018",2848.64123646984
"FDU44","OUT046",2666.74364625249
"DRG39","OUT035",1007.44870252075
"FDU32","OUT049",2044.61352076609
"FDY27","OUT049",2939.28790359515
"NCP54","OUT013",1966.64514986797
"NCZ41","OUT049",2062.5695197796
"DRL49","OUT013",2337.00484407623
"FDI05","OUT018",1021.00558634883
"FDY56","OUT045",3556.46481318101
"DRC13","OUT013",2041.00542639223
"NCV29","OUT017",2956.43133561347
"FDR24","OUT049",1584.22637231422
"FDZ34","OUT018",2754.15531317461
"FDP37","OUT035",2135.03397809672
"FDX08","OUT027",4352.57904149686
"FDS57","OUT045",2213.49677377334
"NCG18","OUT049",1728.63196087634
"FDK25","OUT018",2456.15239137927
"FDH53","OUT049",1463.59898480279
"DRI59","OUT018",3239.53508948141
"FDA52","OUT046",2858.60108513811
"FDT20","OUT010",-1225.69995071631
"FDE36","OUT019",725.831242594471
"FDI24","OUT017",2896.1680981977
"FDB28","OUT018",2869.48648516128
"FDV11","OUT017",2966.6324545797
"FDP01","OUT046",2506.78525227472
"FDD34","OUT027",4052.24338361919
"FDJ50","OUT027",2330.52877007962
"FDZ44","OUT013",1922.65993366573
"DRO59","OUT035",1391.46029522384
"DRB48","OUT045",643.261851206953
"FDR21","OUT018",2514.87632524972
"NCE42","OUT010",1767.12990508925
"FDO23","OUT046",1491.46448517558
"NCE30","OUT018",3056.12917898213
"FDQ22","OUT035",813.020631116181
"FDY01","OUT045",1797.03346462825
"FDS08","OUT017",2921.10895439578
"FDG28","OUT018",3662.69497531695
"FDQ51","OUT018",584.714163691977
"FDB05","OUT017",4001.9574449679
"FDO56","OUT049",2005.74474321381
"FDE02","OUT018",1206.66626680742
"FDN45","OUT017",3614.28430737471
"FDS09","OUT013",896.709236076074
"NCA54","OUT018",2597.27296787798
"FDP09","OUT010",1453.19739915855
"FDC53","OUT045",1543.59400781799
"NCM55","OUT017",3049.7404501483
"FDL09","OUT018",2448.22048807394
"FDA11","OUT019",-385.672380444716
"FDA50","OUT045",1457.35280615604
"FDC23","OUT017",2965.98012809083
"FDE22","OUT049",2659.75183579577
"FDD23","OUT046",3024.28250077261
"NCA29","OUT049",2843.81273764489
"FDK38","OUT046",2362.80674465978
"DRC13","OUT046",1961.01251551853
"NCP43","OUT049",2933.18818510776
"FDX28","OUT049",1678.08000537941
"FDF08","OUT049",1605.45727269657
"FDZ33","OUT046",2404.66519898947
"FDD10","OUT049",2980.35732442937
"FDO58","OUT017",2704.04872042634
"FDI50","OUT017",3787.07545261147
"FDO58","OUT045",2582.91919431467
"FDX08","OUT013",2934.1890118601
"NCK17","OUT010",-1218.4512077021
"FDF39","OUT035",4329.48632834721
"FDU45","OUT010",-75.798649075956
"NCJ18","OUT018",1554.96082746457
"DRC27","OUT019",1969.78362858336
"DRC25","OUT035",1504.79045987261
"FDU59","OUT035",2693.82526603796
"FDU28","OUT035",3189.07192590778
"NCP30","OUT046",666.813803703399
"FDB39","OUT018",645.468077519181
"FDE41","OUT013",1488.94308036159
"DRH11","OUT010",-1030.4529295216
"FDA58","OUT045",3653.49623682507
"FDU50","OUT046",1857.91241005172
"FDM34","OUT013",2074.58228311859
"FDM44","OUT027",3106.00493641624
"FDR39","OUT045",2845.31745515002
"FDM25","OUT045",2785.34153929082
"FDQ49","OUT049",2646.42838507599
"DRH25","OUT018",570.732519489271
"FDM09","OUT027",4228.00602376686
"FDL44","OUT019",697.972609779348
"NCR42","OUT018",310.113821533518
"DRL59","OUT046",858.543426528308
"FDX43","OUT013",2699.2100980804
"DRK47","OUT010",1639.14154609783
"FDU48","OUT018",1802.65143234464
"FDY12","OUT045",803.007070546534
"NCN43","OUT018",1663.71644115619
"NCM55","OUT018",2633.11120243527
"FDQ21","OUT027",3398.74058396183
"FDX13","OUT035",4099.95248435704
"NCK30","OUT027",5422.75970375359
"FDG20","OUT049",2929.95368458891
"DRG27","OUT017",780.594383693982
"FDY14","OUT018",3890.60825159133
"FDP59","OUT035",1822.28878596567
"FDU60","OUT017",2841.11041577509
"NCC18","OUT019",775.909245409872
"DRJ39","OUT017",3531.19374727463
"FDS07","OUT049",1906.92068756901
"FDM08","OUT027",5018.4992388847
"FDP51","OUT045",1888.59279595339
"FDU16","OUT035",1522.53621290348
"FDH12","OUT013",1738.56764521655
"DRE48","OUT010",1189.74155954493
"NCL42","OUT027",5277.77305009333
"FDR21","OUT045",2757.18554893026
"NCW29","OUT035",2209.44558196666
"FDO11","OUT013",4027.37524905556
"NCM31","OUT049",2332.6522862951
"FDV35","OUT019",562.969509877997
"FDF58","OUT017",1120.61119861322
"NCE43","OUT049",2774.0532253408
"FDA02","OUT035",2523.40646598332
"DRL37","OUT010",-1177.32333932921
"FDR24","OUT018",1245.42942746809
"FDW59","OUT049",1471.87394367327
"FDS22","OUT049",906.49289351485
"FDW24","OUT017",937.70895423399
"FDU24","OUT035",1694.30821114391
"FDA21","OUT027",4433.6641887266
"FDH58","OUT027",3327.11091935114
"FDW36","OUT018",1401.45720555885
"FDI45","OUT027",4229.94061408635
"FDU01","OUT018",2726.74529363988
"FDF35","OUT027",3182.30260245583
"FDU43","OUT019",1882.42678421783
"FDE24","OUT019",420.242529072248
"FDK50","OUT049",2715.07117395015
"FDG31","OUT045",964.598630270805
"FDC60","OUT045",1408.62512130354
"FDL36","OUT013",1499.29034556713
"FDP21","OUT013",3091.48938687929
"FDW16","OUT045",1447.21173695719
"FDX02","OUT017",3661.13152141097
"FDQ58","OUT027",3933.7935687749
"FDT51","OUT046",1831.33224091694
"FDD59","OUT049",1448.98880915177
"NCM42","OUT018",1435.68879401405
"FDA57","OUT018",417.426973644566
"FDZ48","OUT035",1926.47536578971
"FDE46","OUT045",2390.15805539309
"NCZ30","OUT019",-7.70068395887372
"FDB56","OUT017",3139.55618365254
"FDA25","OUT027",3168.50520612313
"FDD20","OUT013",2032.60384970253
"FDL25","OUT013",1551.13856438276
"NCO18","OUT049",2911.87309018261
"FDJ45","OUT017",718.505314307341
"FDR12","OUT035",2925.19967028149
"NCF19","OUT010",-1132.08693632292
"FDK25","OUT046",2695.3099125373
"NCR17","OUT046",1805.72498143734
"FDC52","OUT046",2505.54238440994
"NCA54","OUT017",2974.26606606168
"FDR45","OUT010",1878.31458094931
"NCM19","OUT049",1888.76474816279
"FDF39","OUT027",5657.4292173515
"FDX23","OUT049",1653.94696600101
"FDD58","OUT027",3055.91917914768
"FDX28","OUT013",1624.98972264224
"NCD31","OUT013",2627.53128330967
"FDU57","OUT018",2187.10565126894
"FDI27","OUT046",826.651555433421
"NCM42","OUT046",1696.38102321029
"FDD32","OUT027",2827.91912557732
"FDI34","OUT013",3691.74587133635
"NCM29","OUT049",2142.68884124531
"FDG46","OUT018",1576.06759814174
"DRC01","OUT010",-1067.41678728346
"FDB15","OUT027",5587.16592808096
"NCA17","OUT027",3833.45531369185
"FDF10","OUT046",2414.47618462164
"FDR26","OUT027",4293.8191536197
"FDI02","OUT049",1920.219812138
"NCM54","OUT010",78.0939184157003
"FDF14","OUT013",2467.41118781749
"FDJ33","OUT010",42.4394810148959
"FDM20","OUT035",4030.21975024124
"FDC03","OUT027",4601.8671702141
"NCX05","OUT046",1826.39601390826
"NCM41","OUT027",2920.65266864305
"NCU29","OUT010",446.852068624146
"FDQ59","OUT017",1521.21375571568
"FDH46","OUT010",-242.183304235787
"FDH09","OUT013",886.303443892285
"NCD06","OUT045",692.725620484611
"FDC15","OUT035",2617.48015444326
"DRD37","OUT027",2218.62241833241
"FDT28","OUT027",3864.29148838236
"FDR28","OUT027",4129.41434092612
"FDT38","OUT017",1504.71322049398
"FDV34","OUT027",2760.5222345808
"FDY52","OUT035",1160.70594280046
"FDB34","OUT013",1446.17548429614
"DRL23","OUT018",1402.72765429
"DRB24","OUT046",2471.5472852249
"FDJ50","OUT046",903.358316057024
"FDQ49","OUT035",2663.31320017909
"FDP20","OUT035",2112.19188335175
"FDV19","OUT027",4058.09499855754
"NCR54","OUT045",3021.42598795704
"FDO09","OUT010",2221.85046850691
"FDS57","OUT018",2031.8410502374
"FDN10","OUT049",1977.79392435981
"FDV23","OUT049",2084.99298542539
"FDY28","OUT049",3506.73349074284
"DRG51","OUT013",2634.43788460378
"FDD45","OUT019",-408.425601505263
"NCL18","OUT027",4464.80082060238
"NCM29","OUT013",2085.31468835883
"FDF17","OUT027",4546.21017433787
"FDE22","OUT017",2703.51223222472
"FDQ22","OUT017",769.037814335912
"FDS01","OUT013",2914.4605653163
"FDW35","OUT027",2199.78155075336
"FDJ33","OUT046",2010.11069041434
"NCF54","OUT035",2862.70290892792
"FDE09","OUT013",1800.58663721715
"NCE06","OUT045",2466.22029890179
"DRH49","OUT049",1401.36265296216
"FDY43","OUT045",2653.37695593769
"NCT05","OUT017",4104.95419386618
"FDZ34","OUT045",2967.526929623
"FDL38","OUT017",1589.20073259076
"FDZ31","OUT017",3165.05185970056
"FDR14","OUT035",1047.26275813881
"NCN54","OUT049",1362.06184561706
"NCC42","OUT027",3692.19875503367
"FDK08","OUT017",1744.31228434739
"FDP59","OUT013",1753.33881470721
"FDV22","OUT035",2724.37837782441
"FDD33","OUT035",3841.64118450703
"DRE60","OUT027",5006.73361761927
"FDK52","OUT046",3581.82918436933
"FDA02","OUT017",2519.84344227918
"FDM56","OUT049",1845.02713611126
"FDE57","OUT035",2441.48815919778
"FDM32","OUT045",1371.29597888505
"NCQ30","OUT027",3358.72631064074
"FDQ27","OUT027",3153.31975167126
"FDT60","OUT027",3435.75413722519
"FDU43","OUT049",3926.71204577676
"NCO55","OUT035",1827.7193068047
"FDG02","OUT045",2975.94373526101
"FDJ28","OUT013",3082.06431445366
"FDP40","OUT045",1729.43522365778
"FDJ38","OUT045",3010.45794672548
"NCC54","OUT017",3882.357326331
"NCZ41","OUT046",1950.4461007855
"FDK38","OUT019",489.837580450842
"FDU52","OUT013",2519.94627557059
"FDC40","OUT046",1305.82778372614
"NCR30","OUT017",1293.30266125557
"NCN18","OUT017",1849.72632879723
"FDB50","OUT035",1428.25104644028
"FDG04","OUT013",3045.49496447729
"FDR26","OUT035",2966.10508032384
"NCT17","OUT018",2707.39535913478
"FDX35","OUT027",5043.45236076805
"FDS12","OUT046",1998.54371920531
"NCZ29","OUT027",3420.55073199317
"FDB38","OUT010",715.115556222875
"FDP12","OUT013",747.09252348706
"FDP22","OUT046",894.962277376933
"FDS26","OUT018",3820.97516163955
"FDR52","OUT046",3099.79294214687
"DRJ13","OUT046",2573.71726800873
"FDU48","OUT027",3513.8193669216
"FDE29","OUT035",1116.44862122045
"NCT29","OUT049",2010.51246570755
"DRK37","OUT018",2680.0386164385
"FDK55","OUT046",1429.73866569663
"FDR07","OUT046",1530.71700813002
"FDO21","OUT027",5065.08871556456
"FDK46","OUT049",4209.12661356781
"FDB12","OUT045",1649.90749876422
"FDT31","OUT027",4459.99834730917
"FDJ33","OUT045",1943.36359937002
"FDC26","OUT027",3199.17905635709
"NCQ02","OUT045",2919.67957892101
"FDP08","OUT010",1169.20536313066
"FDB11","OUT027",5026.40565840269
"FDV55","OUT013",2389.33767780676
"FDW20","OUT049",2022.19332165746
"NCJ18","OUT019",-43.0771480435922
"FDC41","OUT018",968.071965371297
"FDE14","OUT027",3136.90966700065
"FDG35","OUT013",2873.88653294457
"FDF45","OUT035",1126.58623887886
"FDS19","OUT027",2779.63536434513
"FDS58","OUT019",712.315328187829
"FDA26","OUT017",3625.66176140373
"FDM32","OUT049",1523.38853477216
"FDL45","OUT046",2013.31582759641
"FDZ55","OUT049",2651.02905045101
"FDY37","OUT049",2435.11975468239
"FDO46","OUT046",3093.46701024813
"FDQ60","OUT046",1918.90216695611
"FDA19","OUT018",1782.35264649618
"FDL15","OUT046",2481.52185685725
"FDM10","OUT018",3092.41303844856
"NCL05","OUT017",794.630770429762
"DRK49","OUT010",-1200.22335364936
"NCE18","OUT027",5399.95313914991
"FDG40","OUT049",730.455817358102
"DRI59","OUT045",3431.4620473112
"FDK28","OUT035",4158.78187647727
"NCD06","OUT019",-1154.46950045323
"FDO11","OUT019",2093.86700524692
"FDK27","OUT046",1919.71248004494
"FDT43","OUT027",2296.10363096444
"FDD38","OUT018",1420.75656819215
"FDA16","OUT049",3569.70425421299
"FDL14","OUT027",3974.11032231956
"NCM17","OUT049",822.571806819536
"FDD20","OUT045",1913.50918547092
"FDA40","OUT045",1407.23095649498
"FDL43","OUT045",1232.82999811747
"FDV15","OUT045",1570.78196098349
"FDE52","OUT046",1513.50517171722
"NCL17","OUT010",367.690675973611
"NCJ31","OUT045",3650.18277191208
"FDR60","OUT045",1217.33284616186
"NCA18","OUT035",1967.20210485656
"FDS21","OUT027",2506.66382390543
"FDW09","OUT035",1494.24849798216
"FDL26","OUT035",2621.91136475386
"FDS47","OUT018",1159.26514943835
"FDC39","OUT046",3245.54636811004
"FDT51","OUT035",1981.59226849496
"FDK40","OUT035",4287.10948661302
"NCG19","OUT045",3598.67836563553
"FDZ07","OUT046",1040.91386501963
"FDF08","OUT027",2944.40741139987
"FDO04","OUT013",944.526345954454
"FDK41","OUT018",1081.78715879621
"FDP15","OUT049",4124.5224970047
"NCD43","OUT018",1390.92818819011
"NCP18","OUT013",2417.53865914379
"FDZ51","OUT046",1564.13044256698
"DRH13","OUT035",1870.48943866905
"FDF38","OUT045",690.593240728249
"NCI43","OUT045",718.68306293252
"FDM38","OUT027",2371.41439353568
"FDS03","OUT013",1071.60167865483
"DRJ47","OUT017",2823.72385945495
"FDT50","OUT010",-329.893888485025
"FDV02","OUT046",2758.55262781047
"NCG18","OUT017",1755.29918052006
"FDW52","OUT046",2691.51317563309
"FDS40","OUT035",800.005362944971
"FDN31","OUT017",3147.51236133554
"FDA37","OUT045",1926.82224387482
"FDA15","OUT046",3953.59021591447
"FDL39","OUT046",2932.31461211419
"FDJ53","OUT045",1874.41175716943
"FDX22","OUT013",3406.48609113489
"NCZ42","OUT045",3689.96999647081
"FDD56","OUT027",4301.12211764388
"FDD40","OUT017",3222.1155340532
"FDS50","OUT013",3523.40629424606
"NCN14","OUT013",2928.35074969457
"FDT15","OUT013",3005.59898056837
"NCS18","OUT027",3165.86049077815
"NCO26","OUT010",-129.769319337959
"FDF58","OUT018",739.246497234048
"NCB19","OUT013",1400.26324111552
"FDH26","OUT017",2423.97922019636
"DRB24","OUT027",3901.08176285127
"FDA49","OUT018",1121.2527000601
"FDB32","OUT045",1470.44175852005
"FDI36","OUT017",3279.10321719597
"NCA17","OUT010",452.022887121375
"FDH22","OUT013",1987.27928831593
"NCM26","OUT018",2159.87719524561
"FDT15","OUT027",4425.52959060728
"FDB16","OUT018",1150.16382152914
"NCP54","OUT027",3392.55560999725
"FDJ36","OUT013",1708.42955152524
"FDO28","OUT045",1814.24662547319
"FDU09","OUT013",968.634475210123
"FDF29","OUT017",2198.48356403893
"FDY08","OUT013",2327.21367075729
"DRJ59","OUT018",382.089654693982
"FDT23","OUT027",2798.32365743951
"FDU15","OUT018",449.036419677605
"FDT47","OUT013",1621.28121183238
"FDI53","OUT019",745.217584184295
"FDR59","OUT018",3904.16791874143
"FDD53","OUT035",849.593546930469
"FDY51","OUT017",3585.43619360942
"FDT04","OUT049",750.394781882864
"FDU51","OUT049",2944.34093527191
"FDG14","OUT035",2632.80283524582
"NCU06","OUT045",3550.31219784197
"DRG25","OUT046",2958.6344764495
"DRH49","OUT035",1491.00841444305
"FDN15","OUT035",2403.46922572772
"FDL43","OUT018",1003.93513592363
"NCT18","OUT049",2984.92683991504
"NCB31","OUT013",4084.73202347114
"FDK57","OUT035",2041.72932132204
"FDY04","OUT019",755.505551544461
"NCP54","OUT046",1914.93493315596
"FDF41","OUT013",3878.21903116164
"FDM01","OUT045",1614.65537124975
"FDW03","OUT045",1637.38388489832
"FDF28","OUT045",1931.38632022504
"FDY37","OUT017",2448.58944790976
"FDQ03","OUT017",3893.22601349744
"FDP51","OUT027",3401.59863483496
"FDJ40","OUT017",1927.77559598507
"FDC32","OUT049",1596.76704744838
"DRI49","OUT027",2752.02586516938
"NCW54","OUT017",978.751370132982
"FDF09","OUT017",780.24473477155
"FDP45","OUT018",3729.5994295848
"DRJ23","OUT018",2685.91136291861
"FDS59","OUT017",1929.49841999139
"FDY08","OUT046",2272.37643197149
"FDX16","OUT049",2476.52446752203
"FDY16","OUT018",2698.72260323051
"FDK32","OUT035",2650.61526627746
"FDQ22","OUT013",722.569639314785
"NCC31","OUT018",2211.3225249689
"FDG58","OUT049",2613.34650253199
"DRF48","OUT013",3000.90701132057
"DRH36","OUT049",1305.38990111193
"NCR30","OUT035",1350.63907013548
"FDB03","OUT019",1926.75671630353
"FDZ28","OUT027",3483.10976543625
"FDR35","OUT017",3273.07332956546
"DRD15","OUT027",5112.98062681654
"FDJ33","OUT019",103.092494018011
"FDA56","OUT010",16.0237602535705
"FDP56","OUT046",815.992374822408
"NCT30","OUT046",786.032079307874
"FDK15","OUT017",1717.95571198723
"FDH44","OUT018",2137.30976980535
"FDV01","OUT013",2545.97674594486
"DRG03","OUT017",2542.48094114276
"FDG50","OUT027",2918.16393722377
"FDR16","OUT010",1489.28965110612
"FDZ60","OUT046",1700.07374097176
"DRG03","OUT045",2398.46748763315
"FDS56","OUT018",3907.13708383671
"FDU33","OUT045",730.672050740747
"DRD27","OUT035",1722.72226289121
"FDW22","OUT046",3582.1621353209
"DRA24","OUT045",2567.59131493183
"FDF38","OUT049",839.833283348588
"FDX48","OUT013",2557.56037645991
"FDS58","OUT018",2359.15866799364
"FDC32","OUT046",1492.29337731821
"NCQ29","OUT045",4024.85152695269
"DRK39","OUT018",1078.5869037412
"NCS38","OUT017",1892.61881504319
"DRO47","OUT013",1796.05799205772
"DRG27","OUT027",2159.10644039548
"FDC57","OUT027",4530.09420455391
"FDS55","OUT046",2355.0553009907
"NCJ06","OUT018",1596.84949487652
"FDO01","OUT019",189.777840702974
"NCM55","OUT045",2866.30387475109
"FDC52","OUT049",2608.71535686756
"FDQ15","OUT045",1257.76517861351
"NCT30","OUT027",2228.57244689862
"NCR42","OUT027",2036.284923555
"FDD28","OUT035",1101.24505894476
"FDQ34","OUT049",1761.52306580604
"FDZ12","OUT027",3751.79773034784
"DRE13","OUT019",-514.125264884364
"NCN07","OUT019",177.412711095979
"FDM28","OUT035",3034.6015755245
"FDI10","OUT017",2883.50375478544
"FDQ25","OUT013",2806.4550376404
"FDA38","OUT010",1879.9213382769
"DRI13","OUT049",3519.14563146511
"FDY20","OUT027",2963.21410428192
"NCZ53","OUT035",3110.3209602016
"NCM31","OUT013",2305.39103956396
"DRB01","OUT017",3080.90974234104
"DRF37","OUT046",4103.59609059875
"NCF42","OUT049",2874.27727219881
"FDF16","OUT018",2112.6171392285
"FDB41","OUT013",855.92117683628
"FDR34","OUT013",3677.18422155716
"FDR15","OUT018",2278.78315697701
"NCV42","OUT019",-146.201005909549
"FDW51","OUT035",3520.3999695841
"FDU36","OUT017",1663.50182061862
"FDX60","OUT049",1430.578590299
"FDY03","OUT035",1983.55419570098
"FDW55","OUT045",3904.38854874533
"FDT01","OUT010",1463.65440023983
"FDG58","OUT013",2560.61694520154
"FDK21","OUT017",4044.40832397098
"NCS41","OUT019",988.555080840687
"FDS10","OUT045",2828.68095153066
"NCT53","OUT046",2592.85084449368
"FDJ28","OUT018",2775.83841517131
"FDX44","OUT045",1370.42829381863
"FDT20","OUT018",416.681200856951
"FDO44","OUT017",1862.91634519864
"NCX17","OUT049",3754.47319862137
"FDY01","OUT017",1986.06384869444
"FDJ12","OUT027",4819.1768455722
"DRK35","OUT018",365.11954578711
"FDD47","OUT019",802.166322289567
"NCM53","OUT035",1814.43917680638
"FDO45","OUT013",1510.54223775953
"NCM42","OUT010",-199.024549382193
"FDE04","OUT046",2908.94957958227
"NCI30","OUT027",5322.92150038853
"FDZ19","OUT013",2799.96663329437
"FDW57","OUT013",2892.77708229349
"FDA25","OUT013",1716.33437082891
"FDT22","OUT046",959.199199586302
"FDP51","OUT013",1965.20909100547
"FDD48","OUT027",3314.68094818381
"FDY39","OUT035",3075.54222899115
"FDO48","OUT010",1651.17981884591
"FDD23","OUT027",4455.18462252864
"DRN35","OUT027",2093.28082745689
"FDT01","OUT035",3557.27566489535
"FDC20","OUT010",-996.499272546941
"DRJ35","OUT035",1142.10748450974
"FDB32","OUT046",1510.56939402877
"FDL24","OUT046",2824.138790442
"NCV42","OUT035",1906.80580354625
"FDZ46","OUT046",1742.30874261874
"FDC15","OUT013",2505.45673094305
"FDD08","OUT019",-1215.63247050448
"FDY50","OUT049",1515.97089475292
"FDD36","OUT013",1941.86727672731
"FDG57","OUT027",2270.06848911583
"FDL21","OUT018",486.782221302384
"FDN16","OUT027",3140.24900661378
"FDJ09","OUT027",2227.53284853106
"FDS01","OUT010",966.113857760159
"FDV33","OUT017",4255.41468372953
"DRE12","OUT017",1867.3085741363
"FDR07","OUT013",1577.77809554939
"FDP48","OUT010",1053.59865924124
"NCB55","OUT035",1040.97231267849
"FDQ08","OUT013",1053.11002232582
"FDR34","OUT035",3844.51866480995
"FDO33","OUT046",1791.23791350635
"FDP13","OUT045",642.042292239599
"FDX12","OUT049",3979.77952405115
"NCT06","OUT049",2738.79635396391
"FDR16","OUT019",1503.73678819321
"FDE36","OUT046",2663.65291174825
"FDZ36","OUT049",3065.80424711388
"FDV13","OUT045",1412.2846924692
"NCZ17","OUT035",769.775379531538
"FDU56","OUT045",2861.47219482149
"FDM09","OUT035",2918.55170172027
"FDV02","OUT017",2852.43873224938
"FDS34","OUT018",1554.56218819008
"FDA11","OUT049",1642.41914299619
"FDP09","OUT017",3456.34887758312
"FDB29","OUT027",3318.95887701503
